species,pu,amount
1,1461,176400
1,1462,2277000
1,1463,1101600
1,1464,1177200
1,1465,24300
1,1466,126000
1,1467,274500
1,1468,119700
1,1469,333900
1,1470,58500
1,1471,237600
1,1472,35100
1,1473,158400
1,1474,20700
1,1475,264600
1,1476,74700
1,1477,12600
1,1478,172800
1,1479,30600
1,1480,108000
1,1481,7200
1,1482,53100
1,1483,80100
1,1484,11700
1,1485,19800
1,1486,63000
1,1487,13500
1,1488,73800
1,1489,37800
1,1490,12600
1,1491,9900
1,1492,2189700
1,1493,327600
1,1494,785700
1,1495,277200
1,1496,2307600
1,1497,1445400
1,1498,1206000
1,1499,3716100
1,1500,1890000
1,1501,5688900
1,1502,3440700
1,1503,4328100
1,1504,6265800
1,1505,10092600
1,1506,9621900
1,1507,3810600
1,1508,84600
1,1509,3739500
1,1510,1944000
1,1511,234000
1,1512,366300
1,1513,1784700
1,1514,3644100
1,1515,2064600
1,1516,223200
1,1517,4500
1,1518,4500
1,1519,900
1,1520,6300
1,1521,900
1,1522,1800
1,1523,900
1,1524,1656000
1,1525,1539000
1,1526,883800
1,1527,2888100
1,1528,354600
1,1529,1773900
1,1530,28800
1,1531,704700
1,1532,936900
1,1533,14400
1,1534,1173600
1,1535,2700
1,1536,4500
1,1537,93600
1,1538,284400
1,1539,72900
1,1540,98100
1,1541,6300
1,1542,413100
1,1543,72900
1,1544,13500
1,1545,31500
1,1546,83700
1,1547,14400
1,1548,74700
1,1549,91800
1,1550,18900
1,1551,240300
1,1552,48600
1,1553,28800
1,1554,66600
1,1555,108900
1,1556,23400
1,1557,115200
1,1558,17100
1,1559,113400
1,1560,4500
1,1561,67500
1,1562,24300
1,1563,18000
1,1564,74700
1,1565,44100
1,1566,33300
1,1567,13500
1,1568,44100
1,1569,24300
1,1570,1724400
1,1571,93600
1,1572,4575600
1,1573,114300
1,1574,207900
1,1575,3235500
1,1576,1066500
1,1577,7640100
1,1578,6894900
1,1579,5793300
1,1580,1858500
1,1581,372600
1,1582,3600
1,1583,4665600
1,1584,279900
1,1585,663300
1,1586,1584000
1,1587,1157400
1,1588,3403800
1,1589,216900
1,1590,900
1,1591,5400
1,1592,1266300
1,1593,9000
1,1594,5400
1,1595,27900
1,1596,1269900
1,1597,1313100
1,1598,378000
1,1599,1107900
1,1600,1370700
1,1601,128700
1,1602,2349000
1,1603,318600
1,1604,903600
1,1605,62100
1,1606,18900
1,1607,138600
1,1608,139500
1,1609,14400
1,1610,83700
1,1611,29700
1,1612,100800
1,1613,3600
1,1614,156600
1,1615,57600
1,1616,11700
1,1617,83700
1,1618,26100
1,1619,66600
1,1620,65700
1,1621,34200
1,1622,10800
1,1623,137700
1,1624,92700
1,1625,9000
1,1626,54900
1,1627,181800
1,1628,192600
1,1629,93600
1,1630,483300
1,1631,80100
1,1632,76500
1,1633,51300
1,1634,2458800
1,1636,182700
1,1637,2686500
1,1638,2972700
1,1639,139500
1,1640,2683800
1,1641,3888000
1,1642,5785200
1,1643,2769300
1,1644,1955700
1,1645,5364900
1,1646,2204100
1,1647,3465000
1,1648,4788900
1,1649,3207600
1,1650,2509200
1,1651,371700
1,1652,9540900
1,1653,197100
1,1654,146700
1,1655,712800
1,1656,105300
1,1657,75600
1,1658,2731500
1,1659,1300500
1,1660,3254400
1,1661,1331100
1,1662,6993900
1,1663,3591900
1,1664,29700
1,1665,782100
1,1666,36000
1,1667,25200
1,1668,68400
1,1669,55800
1,1670,900
1,1671,45900
1,1672,48600
1,1673,12600
1,1674,45000
1,1675,56700
1,1676,207900
1,1677,35100
1,1678,9000
1,1679,1189800
1,1680,1173600
1,1681,2718900
1,1682,990900
1,1683,6078600
1,1684,1800
1,1685,776700
1,1686,261000
1,1687,4291200
1,1688,17100
1,1689,2123100
1,1690,900
1,1691,42300
1,1692,6639300
1,1693,6461100
1,1694,545400
1,1695,5124600
1,1696,2786400
1,1697,1032300
1,1698,3763800
1,1699,416700
1,1700,1649700
1,1701,206100
1,1702,659700
1,1703,42300
1,1704,900
1,1705,58500
1,1706,2700
1,1707,20700
1,1708,4500
1,1709,32400
1,1710,135000
1,1711,900
1,1712,2700
1,1713,88200
1,1714,30600
1,1715,66600
1,1716,4500
1,1717,1170000
1,1718,141300
1,1719,144900
1,1720,1904400
1,1721,17100
1,1722,3260700
1,1723,3205800
1,1724,34200
1,1725,158400
1,1726,5239800
1,1727,1125000
1,1728,4139100
1,1729,2414700
1,1730,3353400
1,1731,1763100
1,1732,1247400
1,1733,711000
1,1734,141300
1,1735,11700
1,1736,55800
1,1737,801000
1,1738,28800
1,1739,32400
1,1740,9000
1,1741,877500
1,1742,385200
1,1743,72900
1,1744,263700
1,1745,1523700
1,1746,57600
1,1747,3785400
1,1748,121500
1,1749,1124100
1,1750,2392200
1,1751,986400
1,1752,900
1,1753,1800
1,1754,1323900
1,1755,2988000
1,1756,401400
1,1757,305100
1,1758,137700
1,1759,42300
1,1760,315900
1,1761,1684800
1,1762,2171700
1,1763,165600
1,1764,1628100
1,1765,8100
1,1766,213300
1,1767,3038400
1,1768,725400
1,1769,70200
1,1770,129600
1,1771,32400
1,1772,1870200
1,1773,29700
1,1774,1286100
1,1775,3735900
1,1776,1466100
1,1777,827100
1,1778,1010700
1,1779,49500
1,1780,198900
1,1781,5400
1,1782,87300
1,1783,81000
1,1784,1800
1,1785,10800
1,1786,26100
1,1787,158400
1,1788,186300
1,1789,388800
1,1790,107100
1,1791,94500
1,1792,38700
1,1793,563400
1,1794,82800
1,1795,124200
1,1796,200700
1,1797,116100
1,1798,554400
1,1799,794700
1,1800,1049400
1,1801,212400
1,1802,483300
1,1803,1520100
1,1804,1006200
1,1805,110700
1,1806,1157400
1,1807,5400
1,1808,47700
1,1809,45000
1,1810,8100
1,1811,90000
1,1812,67500
1,1813,1800
1,1814,49500
1,1815,29700
1,1816,16200
1,1817,566100
1,1818,20700
1,1819,169200
1,1820,136800
1,1821,250200
1,1822,158400
1,1823,99900
1,1824,90900
1,1825,2074500
1,1826,174600
1,1827,153900
1,1828,1242000
1,1829,811800
1,1830,1916100
1,1831,353700
1,1832,727200
1,1833,42300
1,1834,1695600
1,1835,171000
1,1836,238500
